customer_id,company_name,country,city,order_id,order_date,product_id,unit_price,quantity,discount,total_price
SAVEA,Save-a-lot Markets,USA,Boise,10440,1997-02-10,29,99.0,24,0.15,2019.5999858379364
SAVEA,Save-a-lot Markets,USA,Boise,10440,1997-02-10,61,22.8,90,0.15,1744.1999294042591
OLDWO,Old World Delicatessen,USA,Anchorage,10441,1997-02-10,27,35.1,50,0.0,1754.9999237060547
ERNSH,Ernst Handel,Austria,Graz,10442,1997-02-11,11,16.8,30,0.0,503.9999771118164
ERNSH,Ernst Handel,Austria,Graz,10442,1997-02-11,54,5.9,80,0.0,472.00000762939453
ERNSH,Ernst Handel,Austria,Graz,10442,1997-02-11,66,13.6,60,0.0,816.0000228881836
REGGC,Reggiani Caseifici,Italy,Reggio Emilia,10443,1997-02-12,11,16.8,6,0.2,80.63999603748323
REGGC,Reggiani Caseifici,Italy,Reggio Emilia,10443,1997-02-12,28,36.4,12,0.0,436.8000183105469
BERGS,Berglunds snabbköp,Sweden,Luleå,10444,1997-02-12,17,31.2,10,0.0,312.00000762939453
BERGS,Berglunds snabbköp,Sweden,Luleå,10444,1997-02-12,26,24.9,15,0.0,373.4999942779541
BERGS,Berglunds snabbköp,Sweden,Luleå,10444,1997-02-12,35,14.4,8,0.0,115.19999694824219
BERGS,Berglunds snabbköp,Sweden,Luleå,10444,1997-02-12,41,7.7,30,0.0,230.9999942779541
BERGS,Berglunds snabbköp,Sweden,Luleå,10445,1997-02-13,39,14.4,6,0.0,86.39999771118164
BERGS,Berglunds snabbköp,Sweden,Luleå,10445,1997-02-13,54,5.9,15,0.0,88.50000143051147
TOMSP,Toms Spezialitäten,Germany,Münster,10446,1997-02-14,19,7.3,12,0.1,78.84000192940235
TOMSP,Toms Spezialitäten,Germany,Münster,10446,1997-02-14,24,3.6,20,0.1,64.79999817609787
TOMSP,Toms Spezialitäten,Germany,Münster,10446,1997-02-14,31,10.0,3,0.1,26.999999955296516
TOMSP,Toms Spezialitäten,Germany,Münster,10446,1997-02-14,52,5.6,15,0.1,75.59999858736992
RICAR,Ricardo Adocicados,Brazil,Rio de Janeiro,10447,1997-02-14,19,7.3,40,0.0,292.00000762939453
RICAR,Ricardo Adocicados,Brazil,Rio de Janeiro,10447,1997-02-14,65,16.8,35,0.0,587.9999732971191
RICAR,Ricardo Adocicados,Brazil,Rio de Janeiro,10447,1997-02-14,71,17.2,2,0.0,34.400001525878906
RANCH,Rancho grande,Argentina,Buenos Aires,10448,1997-02-17,26,24.9,6,0.0,149.39999771118164
RANCH,Rancho grande,Argentina,Buenos Aires,10448,1997-02-17,40,14.7,20,0.0,293.99999618530273
BLONP,Blondesddsl père et fils,France,Strasbourg,10449,1997-02-18,10,24.8,14,0.0,347.19998931884766
BLONP,Blondesddsl père et fils,France,Strasbourg,10449,1997-02-18,52,5.6,20,0.0,111.99999809265137
BLONP,Blondesddsl père et fils,France,Strasbourg,10449,1997-02-18,62,39.4,35,0.0,1379.0000534057617
VICTE,Victuailles en stock,France,Lyon,10450,1997-02-19,10,24.8,20,0.2,396.7999863147736
VICTE,Victuailles en stock,France,Lyon,10450,1997-02-19,54,5.9,6,0.2,28.32000035226345
QUICK,QUICK-Stop,Germany,Cunewalde,10451,1997-02-19,55,19.2,120,0.1,2073.600078964233
QUICK,QUICK-Stop,Germany,Cunewalde,10451,1997-02-19,64,26.6,35,0.1,837.9000106289983
QUICK,QUICK-Stop,Germany,Cunewalde,10451,1997-02-19,65,16.8,28,0.1,423.3599800729752
QUICK,QUICK-Stop,Germany,Cunewalde,10451,1997-02-19,77,10.4,55,0.1,514.7999802649022
SAVEA,Save-a-lot Markets,USA,Boise,10452,1997-02-20,28,36.4,15,0.0,546.0000228881836
SAVEA,Save-a-lot Markets,USA,Boise,10452,1997-02-20,44,15.5,100,0.05,1472.49999884516
AROUT,Around the Horn,UK,London,10453,1997-02-21,48,10.2,15,0.1,137.6999971970916
AROUT,Around the Horn,UK,London,10453,1997-02-21,70,12.0,25,0.1,269.99999955296516
LAMAI,La maison d'Asie,France,Toulouse,10454,1997-02-21,16,13.9,20,0.2,222.39999306797984
LAMAI,La maison d'Asie,France,Toulouse,10454,1997-02-21,33,2.0,20,0.2,31.99999988079071
LAMAI,La maison d'Asie,France,Toulouse,10454,1997-02-21,46,9.6,10,0.2,76.8000027656555
WARTH,Wartian Herkku,Finland,Oulu,10455,1997-02-24,39,14.4,20,0.0,287.99999237060547
WARTH,Wartian Herkku,Finland,Oulu,10455,1997-02-24,53,26.2,50,0.0,1310.0000381469727
WARTH,Wartian Herkku,Finland,Oulu,10455,1997-02-24,61,22.8,25,0.0,569.9999809265137
WARTH,Wartian Herkku,Finland,Oulu,10455,1997-02-24,71,17.2,30,0.0,516.0000228881836
KOENE,Königlich Essen,Germany,Brandenburg,10456,1997-02-25,21,8.0,40,0.15,271.99999809265137
KOENE,Königlich Essen,Germany,Brandenburg,10456,1997-02-25,49,16.0,21,0.15,285.59999799728394
KOENE,Königlich Essen,Germany,Brandenburg,10457,1997-02-25,59,44.0,36,0.0,1584.0
SUPRD,Suprêmes délices,Belgium,Charleroi,10458,1997-02-26,26,24.9,30,0.0,746.9999885559082
SUPRD,Suprêmes délices,Belgium,Charleroi,10458,1997-02-26,28,36.4,30,0.0,1092.0000457763672
SUPRD,Suprêmes délices,Belgium,Charleroi,10458,1997-02-26,43,36.8,20,0.0,735.9999847412109
SUPRD,Suprêmes délices,Belgium,Charleroi,10458,1997-02-26,56,30.4,15,0.0,455.9999942779541
SUPRD,Suprêmes délices,Belgium,Charleroi,10458,1997-02-26,71,17.2,50,0.0,860.0000381469727
VICTE,Victuailles en stock,France,Lyon,10459,1997-02-27,7,24.0,16,0.05,364.7999997138977
VICTE,Victuailles en stock,France,Lyon,10459,1997-02-27,46,9.6,20,0.05,182.40000710487365
VICTE,Victuailles en stock,France,Lyon,10459,1997-02-27,72,27.8,40,0.0,1111.9999694824219
FOLKO,Folk och fä HB,Sweden,Bräcke,10460,1997-02-28,68,10.0,21,0.25,157.5
FOLKO,Folk och fä HB,Sweden,Bräcke,10460,1997-02-28,75,6.2,4,0.25,18.59999942779541
LILAS,LILA-Supermercado,Venezuela,Barquisimeto,10461,1997-02-28,21,8.0,40,0.25,240.0
LILAS,LILA-Supermercado,Venezuela,Barquisimeto,10461,1997-02-28,30,20.7,28,0.25,434.7000160217285
LILAS,LILA-Supermercado,Venezuela,Barquisimeto,10461,1997-02-28,55,19.2,60,0.25,864.0000343322754
CONSH,Consolidated Holdings,UK,London,10462,1997-03-03,13,4.8,1,0.0,4.800000190734863
CONSH,Consolidated Holdings,UK,London,10462,1997-03-03,23,7.2,21,0.0,151.19999599456787
SUPRD,Suprêmes délices,Belgium,Charleroi,10463,1997-03-04,19,7.3,21,0.0,153.30000400543213
SUPRD,Suprêmes délices,Belgium,Charleroi,10463,1997-03-04,42,11.2,50,0.0,559.9999904632568
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10464,1997-03-04,4,17.6,16,0.2,225.28000404357908
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10464,1997-03-04,43,36.8,3,0.0,110.39999771118164
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10464,1997-03-04,56,30.4,30,0.2,729.5999881267549
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10464,1997-03-04,60,27.2,20,0.0,544.0000152587891
VAFFE,Vaffeljernet,Denmark,Århus,10465,1997-03-05,24,3.6,25,0.0,89.99999761581421
VAFFE,Vaffeljernet,Denmark,Århus,10465,1997-03-05,29,99.0,18,0.1,1603.799997344613
VAFFE,Vaffeljernet,Denmark,Århus,10465,1997-03-05,40,14.7,20,0.0,293.99999618530273
VAFFE,Vaffeljernet,Denmark,Århus,10465,1997-03-05,45,7.6,30,0.1,205.19999708533288
VAFFE,Vaffeljernet,Denmark,Århus,10465,1997-03-05,50,13.0,25,0.0,325.0
COMMI,Comércio Mineiro,Brazil,Sao Paulo,10466,1997-03-06,11,16.8,10,0.0,167.99999237060547
COMMI,Comércio Mineiro,Brazil,Sao Paulo,10466,1997-03-06,46,9.6,5,0.0,48.00000190734863
MAGAA,Magazzini Alimentari Riuniti,Italy,Bergamo,10467,1997-03-06,24,3.6,28,0.0,100.79999732971191
MAGAA,Magazzini Alimentari Riuniti,Italy,Bergamo,10467,1997-03-06,25,11.2,12,0.0,134.39999771118164
KOENE,Königlich Essen,Germany,Brandenburg,10468,1997-03-07,30,20.7,8,0.0,165.60000610351562
KOENE,Königlich Essen,Germany,Brandenburg,10468,1997-03-07,43,36.8,15,0.0,551.9999885559082
WHITC,White Clover Markets,USA,Seattle,10469,1997-03-10,2,15.2,40,0.15,516.7999898910523
WHITC,White Clover Markets,USA,Seattle,10469,1997-03-10,16,13.9,35,0.15,413.52498575150975
WHITC,White Clover Markets,USA,Seattle,10469,1997-03-10,44,15.5,2,0.15,26.3499998152256
BONAP,Bon app',France,Marseille,10470,1997-03-11,18,50.0,30,0.0,1500.0
BONAP,Bon app',France,Marseille,10470,1997-03-11,23,7.2,15,0.0,107.99999713897705
BONAP,Bon app',France,Marseille,10470,1997-03-11,64,26.6,8,0.0,212.8000030517578
BSBEV,B's Beverages,UK,London,10471,1997-03-11,7,24.0,30,0.0,720.0
BSBEV,B's Beverages,UK,London,10471,1997-03-11,56,30.4,20,0.0,607.9999923706055
SEVES,Seven Seas Imports,UK,London,10472,1997-03-12,24,3.6,80,0.05,273.59999253749845
SEVES,Seven Seas Imports,UK,London,10472,1997-03-12,51,42.4,18,0.0,763.2000274658203
ISLAT,Island Trading,UK,Cowes,10473,1997-03-13,33,2.0,12,0.0,24.0
ISLAT,Island Trading,UK,Cowes,10473,1997-03-13,71,17.2,12,0.0,206.40000915527344
PERIC,Pericles Comidas clásicas,Mexico,México D.F.,10474,1997-03-13,14,18.6,12,0.0,223.20000457763672
PERIC,Pericles Comidas clásicas,Mexico,México D.F.,10474,1997-03-13,28,36.4,18,0.0,655.2000274658203
PERIC,Pericles Comidas clásicas,Mexico,México D.F.,10474,1997-03-13,40,14.7,21,0.0,308.69999599456787
PERIC,Pericles Comidas clásicas,Mexico,México D.F.,10474,1997-03-13,75,6.2,10,0.0,61.99999809265137
SUPRD,Suprêmes délices,Belgium,Charleroi,10475,1997-03-14,31,10.0,35,0.15,297.49999791383743
SUPRD,Suprêmes délices,Belgium,Charleroi,10475,1997-03-14,66,13.6,60,0.15,693.6000145912169
SUPRD,Suprêmes délices,Belgium,Charleroi,10475,1997-03-14,76,14.4,42,0.15,514.0799827766419
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10476,1997-03-17,55,19.2,2,0.05,36.48000142097473
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10476,1997-03-17,70,12.0,12,0.0,144.0
PRINI,Princesa Isabel Vinhos,Portugal,Lisboa,10477,1997-03-17,1,14.4,15,0.0,215.9999942779541
PRINI,Princesa Isabel Vinhos,Portugal,Lisboa,10477,1997-03-17,21,8.0,21,0.25,126.0
PRINI,Princesa Isabel Vinhos,Portugal,Lisboa,10477,1997-03-17,39,14.4,20,0.25,215.9999942779541
VICTE,Victuailles en stock,France,Lyon,10478,1997-03-18,10,24.8,20,0.05,471.1999851346016
RATTC,Rattlesnake Canyon Grocery,USA,Albuquerque,10479,1997-03-19,38,210.8,30,0.0,6324.000091552734
RATTC,Rattlesnake Canyon Grocery,USA,Albuquerque,10479,1997-03-19,53,26.2,28,0.0,733.6000213623047
RATTC,Rattlesnake Canyon Grocery,USA,Albuquerque,10479,1997-03-19,59,44.0,60,0.0,2640.0
RATTC,Rattlesnake Canyon Grocery,USA,Albuquerque,10479,1997-03-19,64,26.6,30,0.0,798.0000114440918
FOLIG,Folies gourmandes,France,Lille,10480,1997-03-20,47,7.6,30,0.0,227.99999713897705
FOLIG,Folies gourmandes,France,Lille,10480,1997-03-20,59,44.0,12,0.0,528.0
RICAR,Ricardo Adocicados,Brazil,Rio de Janeiro,10481,1997-03-20,49,16.0,24,0.0,384.0
RICAR,Ricardo Adocicados,Brazil,Rio de Janeiro,10481,1997-03-20,60,27.2,40,0.0,1088.0000305175781
LAZYK,Lazy K Kountry Store,USA,Walla Walla,10482,1997-03-21,40,14.7,10,0.0,146.99999809265137
WHITC,White Clover Markets,USA,Seattle,10483,1997-03-24,34,11.2,35,0.05,372.39999336600306
WHITC,White Clover Markets,USA,Seattle,10483,1997-03-24,77,10.4,30,0.05,296.3999888956547
BSBEV,B's Beverages,UK,London,10484,1997-03-24,21,8.0,14,0.0,112.0
BSBEV,B's Beverages,UK,London,10484,1997-03-24,40,14.7,10,0.0,146.99999809265137
BSBEV,B's Beverages,UK,London,10484,1997-03-24,51,42.4,3,0.0,127.20000457763672
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10485,1997-03-25,2,15.2,20,0.1,273.59999611377714
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10485,1997-03-25,3,8.0,20,0.1,143.99999976158142
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10485,1997-03-25,55,19.2,30,0.1,518.4000197410583
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10485,1997-03-25,70,12.0,60,0.1,647.9999989271164
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10486,1997-03-26,11,16.8,5,0.0,83.99999618530273
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10486,1997-03-26,51,42.4,25,0.0,1060.0000381469727
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10486,1997-03-26,74,8.0,16,0.0,128.0
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10487,1997-03-26,19,7.3,5,0.0,36.500000953674316
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10487,1997-03-26,26,24.9,30,0.0,746.9999885559082
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10487,1997-03-26,54,5.9,24,0.25,106.20000171661377
FRANK,Frankenversand,Germany,München,10488,1997-03-27,59,44.0,30,0.0,1320.0
FRANK,Frankenversand,Germany,München,10488,1997-03-27,73,12.0,20,0.2,191.99999928474426
PICCO,Piccolo und mehr,Austria,Salzburg,10489,1997-03-28,11,16.8,15,0.25,188.99999141693115
PICCO,Piccolo und mehr,Austria,Salzburg,10489,1997-03-28,16,13.9,18,0.0,250.19999313354492
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10490,1997-03-31,59,44.0,60,0.0,2640.0
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10490,1997-03-31,68,10.0,30,0.0,300.0
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10490,1997-03-31,75,6.2,36,0.0,223.19999313354492
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10491,1997-03-31,44,15.5,15,0.15,197.624998614192
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10491,1997-03-31,77,10.4,7,0.15,61.87999729633333
BOTTM,Bottom-Dollar Markets,Canada,Tsawassen,10492,1997-04-01,25,11.2,60,0.05,638.3999886274338
BOTTM,Bottom-Dollar Markets,Canada,Tsawassen,10492,1997-04-01,42,11.2,20,0.05,212.79999620914458
LAMAI,La maison d'Asie,France,Toulouse,10493,1997-04-02,65,16.8,15,0.1,226.79998932480814
LAMAI,La maison d'Asie,France,Toulouse,10493,1997-04-02,66,13.6,10,0.1,122.40000323057174
LAMAI,La maison d'Asie,France,Toulouse,10493,1997-04-02,69,28.8,10,0.1,259.1999927043915
COMMI,Comércio Mineiro,Brazil,Sao Paulo,10494,1997-04-02,56,30.4,30,0.0,911.9999885559082
LAUGB,Laughing Bacchus Wine Cellars,Canada,Vancouver,10495,1997-04-03,23,7.2,10,0.0,71.99999809265137
LAUGB,Laughing Bacchus Wine Cellars,Canada,Vancouver,10495,1997-04-03,41,7.7,20,0.0,153.99999618530273
LAUGB,Laughing Bacchus Wine Cellars,Canada,Vancouver,10495,1997-04-03,77,10.4,5,0.0,51.99999809265137
TRADH,Tradição Hipermercados,Brazil,Sao Paulo,10496,1997-04-04,31,10.0,20,0.05,189.9999998509884
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10497,1997-04-04,56,30.4,14,0.0,425.5999946594238
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10497,1997-04-04,72,27.8,25,0.0,694.9999809265137
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10497,1997-04-04,77,10.4,25,0.0,259.99999046325684
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10498,1997-04-07,24,4.5,14,0.0,63.0
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10498,1997-04-07,40,18.4,5,0.0,91.99999809265137
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10498,1997-04-07,42,14.0,30,0.0,420.0
LILAS,LILA-Supermercado,Venezuela,Barquisimeto,10499,1997-04-08,28,45.6,20,0.0,911.9999694824219
LILAS,LILA-Supermercado,Venezuela,Barquisimeto,10499,1997-04-08,49,20.0,25,0.0,500.0
LAMAI,La maison d'Asie,France,Toulouse,10500,1997-04-09,15,15.5,12,0.05,176.6999998614192
LAMAI,La maison d'Asie,France,Toulouse,10500,1997-04-09,28,45.6,8,0.05,346.55998813152314
BLAUS,Blauer See Delikatessen,Germany,Mannheim,10501,1997-04-09,54,7.45,20,0.0,148.99999618530273
PERIC,Pericles Comidas clásicas,Mexico,México D.F.,10502,1997-04-10,45,9.5,21,0.0,199.5
PERIC,Pericles Comidas clásicas,Mexico,México D.F.,10502,1997-04-10,53,32.8,6,0.0,196.79999542236328
PERIC,Pericles Comidas clásicas,Mexico,México D.F.,10502,1997-04-10,67,14.0,30,0.0,420.0
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10503,1997-04-11,14,23.25,70,0.0,1627.5
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10503,1997-04-11,65,21.05,20,0.0,420.99998474121094
WHITC,White Clover Markets,USA,Seattle,10504,1997-04-11,2,19.0,12,0.0,228.0
WHITC,White Clover Markets,USA,Seattle,10504,1997-04-11,21,10.0,12,0.0,120.0
WHITC,White Clover Markets,USA,Seattle,10504,1997-04-11,53,32.8,10,0.0,327.99999237060547
WHITC,White Clover Markets,USA,Seattle,10504,1997-04-11,61,28.5,25,0.0,712.5
MEREP,Mère Paillarde,Canada,Montréal,10505,1997-04-14,62,49.3,3,0.0,147.89999771118164
KOENE,Königlich Essen,Germany,Brandenburg,10506,1997-04-15,25,14.0,18,0.1,226.79999962449074
KOENE,Königlich Essen,Germany,Brandenburg,10506,1997-04-15,70,15.0,14,0.1,188.99999968707561
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10507,1997-04-15,43,46.0,15,0.15,586.4999958872795
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10507,1997-04-15,48,12.75,15,0.15,162.56249886006117
OTTIK,Ottilies Käseladen,Germany,Köln,10508,1997-04-16,13,6.0,10,0.0,60.0
OTTIK,Ottilies Käseladen,Germany,Köln,10508,1997-04-16,39,18.0,10,0.0,180.0
BLAUS,Blauer See Delikatessen,Germany,Mannheim,10509,1997-04-17,28,45.6,3,0.0,136.79999542236328
SAVEA,Save-a-lot Markets,USA,Boise,10510,1997-04-18,29,123.79,36,0.0,4456.440032958984
SAVEA,Save-a-lot Markets,USA,Boise,10510,1997-04-18,75,7.75,36,0.1,251.0999995842576
BONAP,Bon app',France,Marseille,10511,1997-04-18,4,22.0,50,0.15,934.9999934434891
BONAP,Bon app',France,Marseille,10511,1997-04-18,7,30.0,50,0.15,1274.9999910593033
BONAP,Bon app',France,Marseille,10511,1997-04-18,8,40.0,10,0.15,339.9999976158142
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10512,1997-04-21,24,4.5,10,0.15,38.2499997317791
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10512,1997-04-21,46,12.0,9,0.15,91.79999935626984
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10512,1997-04-21,47,9.5,6,0.15,48.449999660253525
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10512,1997-04-21,60,34.0,12,0.15,346.7999975681305
WANDK,Die Wandernde Kuh,Germany,Stuttgart,10513,1997-04-22,21,10.0,40,0.2,319.9999988079071
WANDK,Die Wandernde Kuh,Germany,Stuttgart,10513,1997-04-22,32,32.0,50,0.2,1279.9999952316284
WANDK,Die Wandernde Kuh,Germany,Stuttgart,10513,1997-04-22,61,28.5,15,0.2,341.9999987259507
ERNSH,Ernst Handel,Austria,Graz,10514,1997-04-22,20,81.0,39,0.0,3159.0
ERNSH,Ernst Handel,Austria,Graz,10514,1997-04-22,28,45.6,35,0.0,1595.9999465942383
ERNSH,Ernst Handel,Austria,Graz,10514,1997-04-22,56,38.0,70,0.0,2660.0
ERNSH,Ernst Handel,Austria,Graz,10514,1997-04-22,65,21.05,39,0.0,820.9499702453613
ERNSH,Ernst Handel,Austria,Graz,10514,1997-04-22,75,7.75,50,0.0,387.5
QUICK,QUICK-Stop,Germany,Cunewalde,10515,1997-04-23,9,97.0,16,0.15,1319.1999907493591
QUICK,QUICK-Stop,Germany,Cunewalde,10515,1997-04-23,16,17.45,50,0.0,872.5000381469727
QUICK,QUICK-Stop,Germany,Cunewalde,10515,1997-04-23,27,43.9,120,0.0,5268.000183105469
QUICK,QUICK-Stop,Germany,Cunewalde,10515,1997-04-23,33,2.5,16,0.15,33.99999976158142
QUICK,QUICK-Stop,Germany,Cunewalde,10515,1997-04-23,60,34.0,84,0.15,2427.5999829769135
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10516,1997-04-24,18,62.5,25,0.1,1406.2499976716936
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10516,1997-04-24,41,9.65,80,0.1,694.7999713838101
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10516,1997-04-24,42,14.0,20,0.0,280.0
NORTS,North/South,UK,London,10517,1997-04-24,52,7.0,6,0.0,42.0
NORTS,North/South,UK,London,10517,1997-04-24,59,55.0,4,0.0,220.0
NORTS,North/South,UK,London,10517,1997-04-24,70,15.0,6,0.0,90.0
TORTU,Tortuga Restaurante,Mexico,México D.F.,10518,1997-04-25,24,4.5,5,0.0,22.5
TORTU,Tortuga Restaurante,Mexico,México D.F.,10518,1997-04-25,38,263.5,15,0.0,3952.5
TORTU,Tortuga Restaurante,Mexico,México D.F.,10518,1997-04-25,44,19.45,9,0.0,175.05000686645508
CHOPS,Chop-suey Chinese,Switzerland,Bern,10519,1997-04-28,10,31.0,16,0.05,471.1999996304512
CHOPS,Chop-suey Chinese,Switzerland,Bern,10519,1997-04-28,56,38.0,40,0.0,1520.0
CHOPS,Chop-suey Chinese,Switzerland,Bern,10519,1997-04-28,60,34.0,10,0.05,322.99999974668026
SANTG,Santé Gourmet,Norway,Stavern,10520,1997-04-29,24,4.5,8,0.0,36.0
SANTG,Santé Gourmet,Norway,Stavern,10520,1997-04-29,53,32.8,5,0.0,163.99999618530273
CACTU,Cactus Comidas para llevar,Argentina,Buenos Aires,10521,1997-04-29,35,18.0,3,0.0,54.0
CACTU,Cactus Comidas para llevar,Argentina,Buenos Aires,10521,1997-04-29,41,9.65,10,0.0,96.49999618530273
CACTU,Cactus Comidas para llevar,Argentina,Buenos Aires,10521,1997-04-29,68,12.5,6,0.0,75.0
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10522,1997-04-30,1,18.0,40,0.2,575.9999978542328
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10522,1997-04-30,8,40.0,24,0.0,960.0
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10522,1997-04-30,30,25.89,20,0.2,414.2399886912108
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10522,1997-04-30,40,18.4,25,0.2,367.99999099969864
SEVES,Seven Seas Imports,UK,London,10523,1997-05-01,17,39.0,25,0.1,877.4999985471368
SEVES,Seven Seas Imports,UK,London,10523,1997-05-01,20,81.0,15,0.1,1093.499998189509
SEVES,Seven Seas Imports,UK,London,10523,1997-05-01,37,26.0,18,0.1,421.19999930262566
SEVES,Seven Seas Imports,UK,London,10523,1997-05-01,41,9.65,6,0.1,52.10999785378576
BERGS,Berglunds snabbköp,Sweden,Luleå,10524,1997-05-01,10,31.0,2,0.0,62.0
BERGS,Berglunds snabbköp,Sweden,Luleå,10524,1997-05-01,30,25.89,10,0.0,258.8999938964844
BERGS,Berglunds snabbköp,Sweden,Luleå,10524,1997-05-01,43,46.0,60,0.0,2760.0
BERGS,Berglunds snabbköp,Sweden,Luleå,10524,1997-05-01,54,7.45,15,0.0,111.74999713897705
BONAP,Bon app',France,Marseille,10525,1997-05-02,36,19.0,30,0.0,570.0
BONAP,Bon app',France,Marseille,10525,1997-05-02,40,18.4,15,0.1,248.39999443888667
WARTH,Wartian Herkku,Finland,Oulu,10526,1997-05-05,1,18.0,8,0.15,122.39999914169312
WARTH,Wartian Herkku,Finland,Oulu,10526,1997-05-05,13,6.0,10,0.0,60.0
WARTH,Wartian Herkku,Finland,Oulu,10526,1997-05-05,56,38.0,30,0.15,968.9999932050705
QUICK,QUICK-Stop,Germany,Cunewalde,10527,1997-05-05,4,22.0,50,0.1,989.9999983608723
QUICK,QUICK-Stop,Germany,Cunewalde,10527,1997-05-05,36,19.0,30,0.1,512.9999991506338
GREAL,Great Lakes Food Market,USA,Eugene,10528,1997-05-06,11,21.0,3,0.0,63.0
GREAL,Great Lakes Food Market,USA,Eugene,10528,1997-05-06,33,2.5,8,0.2,15.999999940395355
GREAL,Great Lakes Food Market,USA,Eugene,10528,1997-05-06,72,34.8,9,0.0,313.1999931335449
MAISD,Maison Dewey,Belgium,Bruxelles,10529,1997-05-07,55,24.0,14,0.0,336.0
MAISD,Maison Dewey,Belgium,Bruxelles,10529,1997-05-07,68,12.5,20,0.0,250.0
MAISD,Maison Dewey,Belgium,Bruxelles,10529,1997-05-07,69,36.0,10,0.0,360.0
PICCO,Piccolo und mehr,Austria,Salzburg,10530,1997-05-08,17,39.0,40,0.0,1560.0
PICCO,Piccolo und mehr,Austria,Salzburg,10530,1997-05-08,43,46.0,25,0.0,1150.0
PICCO,Piccolo und mehr,Austria,Salzburg,10530,1997-05-08,61,28.5,20,0.0,570.0
PICCO,Piccolo und mehr,Austria,Salzburg,10530,1997-05-08,76,18.0,50,0.0,900.0
OCEAN,Océano Atlántico Ltda.,Argentina,Buenos Aires,10531,1997-05-08,59,55.0,2,0.0,110.0
EASTC,Eastern Connection,UK,London,10532,1997-05-09,30,25.89,15,0.0,388.34999084472656
EASTC,Eastern Connection,UK,London,10532,1997-05-09,66,17.0,24,0.0,408.0
FOLKO,Folk och fä HB,Sweden,Bräcke,10533,1997-05-12,4,22.0,50,0.05,1044.9999991804361
FOLKO,Folk och fä HB,Sweden,Bräcke,10533,1997-05-12,72,34.8,24,0.0,835.1999816894531
FOLKO,Folk och fä HB,Sweden,Bräcke,10533,1997-05-12,73,15.0,24,0.05,341.9999997317791
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10534,1997-05-12,30,25.89,10,0.0,258.8999938964844
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10534,1997-05-12,40,18.4,10,0.2,147.19999639987947
LEHMS,Lehmanns Marktstand,Germany,Frankfurt a.M.,10534,1997-05-12,54,7.45,10,0.2,59.5999982520938
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10535,1997-05-13,11,21.0,50,0.1,944.9999984353781
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10535,1997-05-13,40,18.4,10,0.1,165.5999962925911
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10535,1997-05-13,57,19.5,5,0.1,87.74999985471368
